B19013_001E,state,zipcode,state_code
31563,Texas,77457,48
-666666666,Texas,77458,48
73952,Texas,77461,48
-666666666,Texas,77467,48
52764,Texas,77471,48
-666666666,Texas,77483,48
48455,Texas,77504,48
80873,Texas,77545,48
83782,Texas,77566,48
56172,Texas,77575,48
92487,Texas,77578,48
78449,Texas,77611,48
53824,Texas,76685,48
34500,Texas,76701,48
71929,Texas,76712,48
48807,Texas,76823,48
36059,Texas,76859,48
65313,Texas,76861,48
37543,Texas,76864,48
46719,Texas,76884,48
-666666666,Texas,76888,48
53229,Texas,76936,48
96483,Texas,76065,48
46238,Texas,76067,48
50568,Texas,76660,48
44241,Texas,76667,48
51432,Texas,76708,48
35125,Texas,76848,48
27019,Texas,76854,48
30875,Texas,76869,48
56875,Texas,76870,48
64500,Texas,75414,48
49979,Texas,75440,48
52292,Texas,75558,48
45423,Texas,75751,48
62885,Texas,75929,48
36648,Texas,75148,48
41806,Texas,75231,48
37568,Texas,75448,48
-666666666,Texas,77617,48
88875,Texas,77622,48
55625,Texas,77655,48
56638,Texas,77338,48
75080,Texas,77339,48
74681,Texas,77362,48
32240,Texas,77364,48
79320,Texas,77365,48
42348,Texas,77371,48
107033,Texas,77429,48
-666666666,Texas,77444,48
-666666666,Texas,77454,48
-666666666,Texas,77468,48
-666666666,Texas,77473,48
68324,Texas,77475,48
68646,Texas,77489,48
-666666666,Texas,77507,48
64932,Texas,77511,48
64680,Texas,77517,48
54638,Texas,77535,48
75664,Texas,77539,48
49789,Texas,77551,48
75283,Texas,77554,48
97554,Texas,77560,48
59792,Texas,77562,48
46992,Texas,77590,48
50568,Texas,77660,48
69723,Texas,77713,48
66959,Texas,77807,48
50781,Texas,77835,48
68750,Texas,79001,48
60625,Texas,79005,48
47805,Texas,79013,48
71010,Texas,79014,48
58824,Texas,79029,48
54750,Texas,79046,48
40104,Texas,79057,48
64107,Texas,79059,48
48412,Texas,79501,48
68056,Texas,79503,48
50409,Texas,79510,48
51023,Texas,79526,48
39773,Texas,79546,48
61250,Texas,79548,48
48091,Texas,79605,48
64465,Texas,79606,48
71382,Texas,79703,48
54479,Texas,79720,48
66156,Texas,79731,48
49063,Texas,79742,48
56875,Texas,76872,48
48548,Texas,76933,48
-666666666,Texas,76949,48
56997,Texas,76040,48
54429,Texas,76048,48
25833,Texas,76077,48
51316,Texas,76093,48
31450,Texas,76104,48
82640,Texas,76109,48
49353,Texas,76117,48
49493,Texas,76134,48
76877,Texas,76137,48
92742,Texas,76179,48
59140,Texas,76180,48
53045,Texas,76240,48
67270,Texas,76272,48
35743,Texas,76443,48
51563,Texas,76446,48
35583,Texas,76454,48
91250,Texas,76459,48
37500,Texas,76463,48
-666666666,Texas,76466,48
41667,Texas,76475,48
53654,Texas,76486,48
67124,Texas,76513,48
48491,Texas,76518,48
48508,Texas,76519,48
46250,Texas,76570,48
85194,Texas,76571,48
41479,Texas,76640,48
45761,Texas,76642,48
48427,Texas,76671,48
46388,Texas,76801,48
56741,Texas,76689,48
63881,Texas,76691,48
124063,Texas,78730,48
184500,Texas,78733,48
64340,Texas,78751,48
72925,Texas,78828,48
44206,Texas,78572,48
32104,Texas,78582,48
30347,Texas,78592,48
45221,Texas,78597,48
55221,Texas,78609,48
80256,Texas,78610,48
69213,Texas,78612,48
54870,Texas,78616,48
66136,Texas,78879,48
43688,Texas,78886,48
57500,Texas,78940,48
121118,Texas,78669,48
122182,Texas,78701,48
98906,Texas,78735,48
48454,Texas,78752,48
60063,Texas,79745,48
86116,Texas,79068,48
50089,Texas,79080,48
53625,Texas,79082,48
63333,Texas,79087,48
52500,Texas,79096,48
58333,Texas,79236,48
95625,Texas,79240,48
-666666666,Texas,79259,48
50625,Texas,79312,48
-666666666,Texas,79324,48
67404,Texas,79329,48
92813,Texas,79342,48
43750,Texas,79367,48
39907,Texas,79370,48
51667,Texas,79371,48
47500,Texas,79752,48
97222,Texas,79758,48
55507,Texas,79772,48
59249,Texas,79110,48
65230,Texas,79111,48
85490,Texas,79119,48
43507,Texas,79201,48
38958,Texas,79220,48
73000,Texas,79247,48
49861,Texas,79311,48
70941,Texas,79323,48
-666666666,Texas,79326,48
47043,Texas,79359,48
38750,Texas,79380,48
71979,Texas,79778,48
52545,Texas,79347,48
52500,Texas,79379,48
62894,Texas,79360,48
105000,Texas,79366,48
58438,Texas,79377,48
51477,Texas,79381,48
55074,Texas,78758,48
42360,Texas,78801,48
60893,Texas,78850,48
37045,Texas,78873,48
52637,Texas,78942,48
53194,Texas,78956,48
83849,Texas,78005,48
65757,Texas,78013,48
37183,Texas,78201,48
28130,Texas,78202,48
39348,Texas,78211,48
62332,Texas,78230,48
34499,Texas,78520,48
28464,Texas,78401,48
43155,Texas,78407,48
35328,Texas,78516,48
23103,Texas,78549,48
49217,Texas,78552,48
48935,Texas,78558,48
37849,Texas,78559,48
46500,Texas,78161,48
32216,Texas,78203,48
38248,Texas,78210,48
45682,Texas,78213,48
50766,Texas,78222,48
79167,Texas,78234,48
71476,Texas,78250,48
77269,Texas,78257,48
-666666666,Texas,78338,48
51400,Texas,78343,48
28009,Texas,78355,48
49424,Texas,78380,48
40298,Texas,78390,48
54375,Texas,78402,48
30284,Texas,78405,48
59148,Texas,78411,48
68109,Texas,78418,48
21230,Texas,78576,48
36147,Texas,78578,48
31809,Texas,78586,48
32388,Texas,79835,48
42689,Texas,79848,48
34791,Texas,79902,48
35951,Texas,79904,48
53393,Texas,79847,48
39635,Texas,79853,48
62982,Texas,79908,48
37122,Texas,79930,48
75833,Texas,79003,48
37096,Texas,79009,48
69182,Texas,79015,48
72981,Texas,79019,48
56250,Texas,79024,48
55313,Texas,79034,48
57013,Texas,79035,48
76250,Texas,79056,48
46369,Texas,79064,48
50143,Texas,79070,48
-666666666,Texas,79078,48
52328,Texas,77485,48
52081,Texas,77502,48
46176,Texas,77547,48
-666666666,Texas,77597,48
45938,Texas,77629,48
70518,Texas,77632,48
35746,Texas,77642,48
58354,Texas,77664,48
36857,Texas,77701,48
250001,Texas,77010,48
32207,Texas,77020,48
37913,Texas,77021,48
90075,Texas,77030,48
43180,Texas,77037,48
57843,Texas,77045,48
51943,Texas,77082,48
64133,Texas,77084,48
46875,Texas,77301,48
103875,Texas,77316,48
61392,Texas,77318,48
36604,Texas,77340,48
104829,Texas,77346,48
88042,Texas,77355,48
71424,Texas,77373,48
38482,Texas,77434,48
24118,Texas,77446,48
61193,Texas,77466,48
81374,Texas,77469,48
68596,Texas,77336,48
178354,Texas,77094,48
65608,Texas,77096,48
103359,Texas,77379,48
114665,Texas,77386,48
126473,Texas,77389,48
49090,Texas,77437,48
28333,Texas,77451,48
44946,Texas,77465,48
140394,Texas,77479,48
-666666666,Texas,77481,48
48843,Texas,77853,48
71740,Texas,77651,48
40903,Texas,77803,48
77821,Texas,77830,48
57624,Texas,77859,48
52240,Texas,77864,48
55250,Texas,77867,48
69956,Texas,77474,48
44400,Texas,77488,48
51312,Texas,77503,48
78828,Texas,77510,48
72665,Texas,77521,48
44856,Texas,75839,48
48125,Texas,75848,48
28125,Texas,75849,48
-666666666,Texas,75858,48
54306,Texas,75904,48
48952,Texas,75932,48
37875,Texas,75937,48
42500,Texas,75956,48
46703,Texas,75973,48
44893,Texas,75211,48
43125,Texas,75449,48
50833,Texas,75480,48
67554,Texas,75459,48
54458,Texas,75468,48
31250,Texas,75475,48
54355,Texas,75487,48
80172,Texas,75490,48
66706,Texas,75503,48
43433,Texas,75555,48
36530,Texas,79088,48
-666666666,Texas,79093,48
85139,Texas,79097,48
50680,Texas,79007,48
-666666666,Texas,79025,48
48622,Texas,79027,48
59792,Texas,79039,48
46169,Texas,79044,48
-666666666,Texas,79053,48
49750,Texas,79084,48
21064,Texas,79101,48
36294,Texas,79107,48
75021,Texas,79118,48
84899,Texas,79121,48
52500,Texas,79229,48
-666666666,Texas,79231,48
45000,Texas,79250,48
40632,Texas,79106,48
41750,Texas,79230,48
31146,Texas,79233,48
47198,Texas,79235,48
-666666666,Texas,79243,48
34604,Texas,79245,48
45000,Texas,79255,48
42000,Texas,79313,48
-666666666,Texas,79314,48
42206,Texas,79343,48
47413,Texas,79364,48
50714,Texas,79372,48
35385,Texas,79373,48
19900,Texas,79401,48
-666666666,Texas,79406,48
65000,Texas,79535,48
-666666666,Texas,79537,48
32393,Texas,79544,48
68100,Texas,79602,48
60577,Texas,79713,48
70000,Texas,79733,48
56364,Texas,79738,48
35813,Texas,79855,48
102917,Texas,76250,48
45568,Texas,76943,48
68860,Texas,76108,48
-666666666,Texas,76061,48
66205,Texas,76084,48
53689,Texas,76114,48
54012,Texas,76120,48
52933,Texas,76549,48
42891,Texas,75493,48
56923,Texas,75640,48
62988,Texas,75770,48
71725,Texas,75762,48
40890,Texas,75844,48
51165,Texas,75959,48
38674,Texas,75801,48
55039,Texas,75783,48
44188,Texas,75784,48
47946,Texas,75792,48
36903,Texas,75846,48
57208,Texas,75860,48
46393,Texas,75931,48
43479,Texas,75935,48
-666666666,Texas,75942,48
40069,Texas,75951,48
76310,Texas,75978,48
39063,Texas,75979,48
42083,Texas,75938,48
51780,Texas,75851,48
34555,Texas,75949,48
133802,Texas,75054,48
103982,Texas,75071,48
58813,Texas,75109,48
47857,Texas,75156,48
40500,Texas,75157,48
54122,Texas,75254,48
-666666666,Texas,75390,48
-666666666,Texas,75642,48
56924,Texas,75645,48
77344,Texas,75682,48
55328,Texas,75752,48
-666666666,Texas,75779,48
46429,Texas,75780,48
44183,Texas,75803,48
-666666666,Texas,75832,48
-666666666,Texas,75962,48
68393,Texas,75438,48
37809,Texas,75974,48
29958,Texas,75976,48
48597,Texas,75965,48
60423,Texas,77480,48
82628,Texas,77505,48
64778,Texas,77515,48
53971,Texas,77519,48
62892,Texas,77531,48
95890,Texas,77534,48
81960,Texas,77536,48
57778,Texas,77538,48
106287,Texas,77546,48
68028,Texas,77563,48
38825,Texas,75568,48
44228,Texas,75975,48
50813,Texas,75901,48
-666666666,Texas,75928,48
33670,Texas,75948,48
42813,Texas,75954,48
-666666666,Texas,75960,48
72512,Texas,75001,48
130509,Texas,75013,48
162351,Texas,75022,48
117707,Texas,75034,48
63924,Texas,75040,48
58567,Texas,75050,48
78660,Texas,75052,48
49400,Texas,75061,48
96053,Texas,75063,48
151066,Texas,75078,48
77174,Texas,75081,48
60229,Texas,75119,48
54432,Texas,75124,48
60701,Texas,75146,48
44891,Texas,75172,48
88149,Texas,75181,48
71135,Texas,75206,48
86648,Texas,75007,48
111146,Texas,75009,48
50081,Texas,75020,48
63939,Texas,75067,48
77736,Texas,75080,48
42130,Texas,75090,48
73171,Texas,75104,48
44906,Texas,75110,48
48031,Texas,75140,48
54038,Texas,75153,48
55712,Texas,75159,48
58125,Texas,75161,48
93047,Texas,75166,48
47674,Texas,75169,48
90694,Texas,75189,48
87480,Texas,75207,48
58068,Texas,77857,48
62941,Texas,77861,48
54352,Texas,77868,48
111250,Texas,77876,48
68365,Texas,77880,48
72896,Texas,77905,48
-666666666,Texas,77960,48
52428,Texas,77963,48
70455,Texas,77978,48
71319,Texas,77657,48
48846,Texas,77708,48
54748,Texas,77833,48
82929,Texas,77845,48
46250,Texas,77871,48
31654,Texas,77878,48
51264,Texas,77995,48
51309,Texas,77004,48
108644,Texas,77008,48
85956,Texas,77006,48
72428,Texas,78722,48
75766,Texas,78664,48
73787,Texas,78232,48
44583,Texas,78235,48
50402,Texas,78238,48
69609,Texas,78245,48
79466,Texas,78247,48
101138,Texas,78253,48
91866,Texas,78256,48
90840,Texas,78259,48
115500,Texas,78260,48
-666666666,Texas,78339,48
46196,Texas,78359,48
33946,Texas,78361,48
25000,Texas,78369,48
53644,Texas,78370,48
59746,Texas,78373,48
52625,Texas,78377,48
47098,Texas,78382,48
39063,Texas,78385,48
52598,Texas,78002,48
48038,Texas,78017,48
-666666666,Texas,78001,48
82500,Texas,78007,48
39375,Texas,78011,48
51991,Texas,78016,48
33015,Texas,78076,48
64917,Texas,78947,48
38654,Texas,78948,48
58446,Texas,78957,48
62703,Texas,78962,48
62763,Texas,78075,48
42390,Texas,78117,48
95843,Texas,78121,48
58004,Texas,78155,48
88204,Texas,78660,48
108548,Texas,78703,48
46591,Texas,78721,48
77384,Texas,78726,48
75233,Texas,78704,48
59949,Texas,78725,48
162274,Texas,78739,48
52917,Texas,78742,48
29115,Texas,78834,48
85813,Texas,78006,48
82973,Texas,78008,48
49811,Texas,78375,48
46875,Texas,78340,48
64375,Texas,78371,48
41392,Texas,78372,48
50724,Texas,78376,48
55536,Texas,78379,48
62969,Texas,78383,48
92687,Texas,77581,48
78808,Texas,77583,48
45241,Texas,77587,48
38175,Texas,77616,48
-666666666,Texas,77624,48
38324,Texas,77640,48
56345,Texas,77662,48
51989,Texas,77665,48
56316,Texas,77009,48
50938,Texas,77014,48
48029,Texas,77031,48
51608,Texas,77034,48
55591,Texas,77055,48
41228,Texas,77072,48
44382,Texas,77035,48
87489,Texas,77041,48
48500,Texas,77050,48
46324,Texas,77063,48
48532,Texas,77071,48
42776,Texas,77074,48
69818,Texas,79423,48
84450,Texas,79424,48
55278,Texas,79511,48
71875,Texas,79517,48
44006,Texas,79521,48
59783,Texas,79530,48
53388,Texas,79536,48
50750,Texas,79561,48
40223,Texas,79043,48
31932,Texas,79032,48
-666666666,Texas,79033,48
46875,Texas,79042,48
71528,Texas,79011,48
115481,Texas,79012,48
59599,Texas,79022,48
59500,Texas,79031,48
43750,Texas,79083,48
24250,Texas,79239,48
53657,Texas,79241,48
91596,Texas,75230,48
43279,Texas,75236,48
65662,Texas,75410,48
37059,Texas,75435,48
63333,Texas,75437,48
104907,Texas,75167,48
50278,Texas,75180,48
39285,Texas,75203,48
43369,Texas,79316,48
42426,Texas,79331,48
58750,Texas,79350,48
44097,Texas,79357,48
-666666666,Texas,79369,48
40465,Texas,79410,48
56028,Texas,79416,48
57750,Texas,79519,48
50602,Texas,79520,48
45000,Texas,79529,48
-666666666,Texas,79534,48
64500,Texas,79538,48
43629,Texas,79553,48
45446,Texas,79563,48
63977,Texas,79565,48
39344,Texas,79601,48
41220,Texas,79603,48
53401,Texas,79734,48
73500,Texas,79743,48
55296,Texas,79761,48
94375,Texas,79330,48
39438,Texas,79252,48
38710,Texas,79322,48
62625,Texas,79325,48
-666666666,Texas,79353,48
54167,Texas,79358,48
67500,Texas,79378,48
40911,Texas,79403,48
35106,Texas,79404,48
45542,Texas,79407,48
34948,Texas,79412,48
53079,Texas,79413,48
47955,Texas,79502,48
60408,Texas,79504,48
39375,Texas,79505,48
49948,Texas,79607,48
85259,Texas,79705,48
85772,Texas,79706,48
76711,Texas,79739,48
53300,Texas,79766,48
95112,Texas,75209,48
30865,Texas,75215,48
83851,Texas,75218,48
42243,Texas,75228,48
71118,Texas,75234,48
27970,Texas,75237,48
18568,Texas,75247,48
36727,Texas,75401,48
65972,Texas,75402,48
66110,Texas,75407,48
48850,Texas,75418,48
51875,Texas,75431,48
31771,Texas,75450,48
39292,Texas,75451,48
57500,Texas,75452,48
80278,Texas,75471,48
55147,Texas,75489,48
81804,Texas,75495,48
52546,Texas,75551,48
77564,Texas,76630,48
94352,Texas,76177,48
83358,Texas,76208,48
133629,Texas,76041,48
65080,Texas,76082,48
57710,Texas,76133,48
65492,Texas,76258,48
133297,Texas,76008,48
48116,Texas,76006,48
40102,Texas,76011,48
74148,Texas,76021,48
70748,Texas,76039,48
58144,Texas,76043,48
115397,Texas,76052,48
240507,Texas,76092,48
72560,Texas,76102,48
66259,Texas,76107,48
85312,Texas,76131,48
52119,Texas,76140,48
57912,Texas,76155,48
66409,Texas,76234,48
82875,Texas,76259,48
121352,Texas,76262,48
65721,Texas,76273,48
49276,Texas,76458,48
55938,Texas,76033,48
74819,Texas,76085,48
-666666666,Texas,76129,48
35984,Texas,76164,48
91998,Texas,76182,48
54438,Texas,76209,48
95499,Texas,76210,48
105182,Texas,76244,48
63277,Texas,75208,48
72559,Texas,75219,48
40103,Texas,75232,48
51062,Texas,75233,48
86938,Texas,75248,48
-666666666,Texas,75270,48
44135,Texas,75412,48
58750,Texas,75420,48
65893,Texas,75424,48
49107,Texas,75432,48
73405,Texas,75442,48
33704,Texas,75460,48
63319,Texas,75470,48
63688,Texas,75476,48
51311,Texas,75482,48
69254,Texas,75044,48
58471,Texas,75662,48
47543,Texas,75701,48
62682,Texas,75709,48
25417,Texas,79547,48
44180,Texas,79102,48
47471,Texas,79830,48
23529,Texas,79837,48
30704,Texas,79839,48
20244,Texas,79845,48
-666666666,Texas,79854,48
71225,Texas,79934,48
58902,Texas,79938,48
38466,Texas,79411,48
41429,Texas,79506,48
29779,Texas,79838,48
34500,Texas,79852,48
23394,Texas,79905,48
53645,Texas,79906,48
55054,Texas,79935,48
54870,Texas,79936,48
-666666666,Texas,76263,48
-666666666,Texas,76402,48
-666666666,Texas,76508,48
-666666666,Texas,76573,48
-666666666,Texas,76596,48
-666666666,Texas,76597,48
-666666666,Texas,76598,48
-666666666,Texas,76599,48
66750,Texas,76623,48
54643,Texas,76650,48
27917,Texas,76654,48
155714,Texas,76820,48
-666666666,Texas,76836,48
-666666666,Texas,76908,48
-666666666,Texas,76939,48
-666666666,Texas,76957,48
36364,Texas,76360,48
46806,Texas,76372,48
48214,Texas,76374,48
50341,Texas,76427,48
-666666666,Texas,76429,48
46280,Texas,76501,48
71393,Texas,76502,48
56250,Texas,76261,48
58542,Texas,76228,48
138519,Texas,76248,48
47917,Texas,77702,48
41844,Texas,77705,48
68750,Texas,77706,48
57114,Texas,77802,48
59847,Texas,77836,48
50450,Texas,77856,48
55891,Texas,77879,48
100727,Texas,77961,48
66587,Texas,77962,48
83348,Texas,77968,48
87625,Texas,77971,48
62955,Texas,77982,48
48211,Texas,77086,48
59844,Texas,77464,48
90861,Texas,77493,48
135943,Texas,77494,48
58529,Texas,77872,48
53835,Texas,77964,48
65417,Texas,77970,48
90625,Texas,77974,48
29539,Texas,77977,48
67250,Texas,77984,48
74095,Texas,77991,48
-666666666,Texas,77994,48
47371,Texas,77015,48
31183,Texas,77022,48
43767,Texas,75755,48
102096,Texas,75048,48
104692,Texas,75068,48
102650,Texas,75070,48
103423,Texas,75087,48
56855,Texas,75092,48
72084,Texas,75115,48
44722,Texas,75127,48
55700,Texas,75142,48
53698,Texas,75155,48
48656,Texas,75164,48
108889,Texas,75454,48
50170,Texas,75455,48
50313,Texas,75478,48
51029,Texas,75481,48
58359,Texas,75488,48
52733,Texas,75494,48
57549,Texas,75497,48
54750,Texas,75554,48
43000,Texas,75556,48
36429,Texas,75566,48
56303,Texas,75567,48
46607,Texas,75641,48
-666666666,Texas,76865,48
44268,Texas,76877,48
42895,Texas,76945,48
59868,Texas,76951,48
57292,Texas,76656,48
40556,Texas,76681,48
24970,Texas,76661,48
51528,Texas,76666,48
52778,Texas,76676,48
40326,Texas,76678,48
37500,Texas,76686,48
88135,Texas,76001,48
39073,Texas,76010,48
52588,Texas,76014,48
67962,Texas,76018,48
69067,Texas,76044,48
62969,Texas,76064,48
40771,Texas,76520,48
53547,Texas,76522,48
54740,Texas,76531,48
60200,Texas,76534,48
41081,Texas,76543,48
74436,Texas,76548,48
77125,Texas,76621,48
28125,Texas,76628,48
72077,Texas,76643,48
53575,Texas,76648,48
80525,Texas,76657,48
65022,Texas,76012,48
55166,Texas,76013,48
75525,Texas,76017,48
67674,Texas,76020,48
100988,Texas,76054,48
44179,Texas,76059,48
39854,Texas,76457,48
76250,Texas,76436,48
36250,Texas,76448,48
75000,Texas,76452,48
37833,Texas,76471,48
67574,Texas,76487,48
63770,Texas,76524,48
31167,Texas,76541,48
57679,Texas,76554,48
52917,Texas,76556,48
-666666666,Texas,76887,48
52813,Texas,76934,48
54271,Texas,76950,48
62865,Texas,76071,48
32296,Texas,76105,48
51665,Texas,76110,48
28678,Texas,77026,48
98463,Texas,77027,48
67725,Texas,77047,48
192380,Texas,77005,48
125653,Texas,77007,48
49994,Texas,77017,48
116207,Texas,77019,48
55508,Texas,77378,48
92378,Texas,77356,48
62321,Texas,77357,48
48472,Texas,77359,48
138281,Texas,77382,48
69208,Texas,77396,48
51852,Texas,77419,48
-666666666,Texas,77428,48
-666666666,Texas,77432,48
60250,Texas,77435,48
165603,Texas,77441,48
76343,Texas,77447,48
76772,Texas,77025,48
41052,Texas,77038,48
36769,Texas,77039,48
59453,Texas,77040,48
62644,Texas,77057,48
31006,Texas,77060,48
43282,Texas,77067,48
83803,Texas,77068,48
65193,Texas,77077,48
55311,Texas,77303,48
55516,Texas,77335,48
-666666666,Texas,77368,48
117661,Texas,77381,48
95126,Texas,77385,48
44159,Texas,78666,48
-666666666,Texas,78671,48
31750,Texas,78675,48
77028,Texas,78676,48
112590,Texas,78717,48
142411,Texas,78737,48
82811,Texas,78747,48
105734,Texas,78749,48
76716,Texas,78757,48
18077,Texas,78836,48
